city_risk,season_risk,forecast_risk,income_volatility,platform_count,weeks_active,persona_type,weekly_premium
0.4966,0.8832,1.0,0.7314,2,1,0,132.41
0.5952,0.2047,0.1763,0.5867,2,42,0,93.47
0.6176,0.3381,0.3412,0.6488,2,3,1,94.45
0.552,0.6833,0.8188,0.3217,1,5,0,112.84
0.7701,0.3699,0.4412,0.4456,1,23,2,105.05
0.6037,0.3742,0.4823,0.5948,2,16,2,95.91
0.5908,0.2205,0.2468,0.7718,2,40,2,86.93
0.5582,0.4409,0.5015,0.3581,2,19,0,93.5
0.5879,0.6844,0.7587,0.3948,3,44,1,106.47
0.642,0.9448,1.0,0.5968,3,8,2,126.61
0.7176,0.7228,0.83,0.6154,1,41,1,120.44
0.598,0.6348,0.7594,0.2515,3,16,0,98.82
0.6561,0.9351,0.9934,0.7208,2,24,0,122.93
0.6628,0.3063,0.3019,0.5918,2,46,0,89.85
0.6259,0.2195,0.1818,0.6483,3,45,2,77.33
0.6884,0.7667,0.559,0.547,3,26,2,102.1
0.6179,0.2314,0.2845,0.7554,3,1,0,92.85
0.6672,0.8529,0.6105,0.2009,3,23,2,105.58
0.6304,0.6973,0.5364,0.3748,3,7,0,95.13
0.6308,0.2579,0.2545,0.1164,1,12,1,91.28
0.5061,0.9391,1.0,0.5156,3,49,1,104.31
0.6645,0.7458,0.7616,0.6929,2,35,1,113.57
0.624,0.9837,0.9491,0.2852,1,34,2,121.13
0.5559,0.7908,0.7834,0.133,3,38,0,102.56
0.6023,0.6848,0.5877,0.1748,1,42,0,95.61
0.657,0.6631,0.5991,0.5253,3,37,1,102.27
0.6125,0.2736,0.2265,0.6749,2,25,1,88.31
0.5763,0.7819,0.9591,0.4431,3,50,0,113.63
0.6811,0.2818,0.2035,0.7235,1,14,0,85.29
0.5323,0.7586,0.5334,0.2263,1,33,2,109.98
0.6375,0.3599,0.3687,0.5557,1,25,0,90.02
0.6605,0.6964,0.4987,0.7868,1,17,1,108.29
0.6734,0.8282,0.7784,0.7022,3,11,0,116.21
0.6436,0.5449,0.387,0.549,3,49,2,83.54
0.5319,0.8702,0.9809,0.7633,1,20,0,119.43
0.684,0.4077,0.3611,0.2795,3,14,0,88.47
0.5906,0.8047,1.0,0.2163,2,10,2,101.26
0.5737,0.7817,0.7912,0.2946,3,17,1,108.25
0.6386,0.7363,0.7788,0.2907,2,34,0,102.67
0.6419,0.6062,0.683,0.1344,1,32,2,100.07
0.6022,0.9682,1.0,0.4948,1,38,0,130.67
0.6359,0.4167,0.3913,0.6955,3,30,0,91.81
0.714,0.2226,0.2747,0.7684,1,50,2,101.74
0.5823,0.2764,0.2867,0.6903,2,24,0,92.81
0.6295,0.2451,0.1845,0.149,2,12,1,73.31
0.6977,0.442,0.5284,0.2138,2,37,1,90.44
0.6964,0.271,0.2986,0.1271,2,44,0,76.1
0.6398,0.2199,0.2539,0.3775,3,17,1,76.66
0.7172,0.2108,0.2025,0.6138,2,46,1,88.19
0.5782,0.7553,0.897,0.701,1,27,1,113.81
0.5834,0.3908,0.2829,0.6574,3,34,2,84.02
0.5986,0.215,0.1631,0.6323,3,27,0,85.42
0.6621,0.3273,0.2933,0.649,1,45,2,100.8
0.6105,0.7385,0.5591,0.5847,2,23,1,113.04
0.6993,0.3915,0.3264,0.1358,3,36,0,74.05
0.6042,0.3699,0.3438,0.2664,2,9,2,90.87
0.6927,0.9347,0.7426,0.1606,2,23,1,102.14
0.6322,0.7949,0.9626,0.6344,1,32,0,118.0
0.6387,0.7367,0.5365,0.179,1,49,0,104.32
0.5653,0.4295,0.5297,0.2634,3,5,1,86.38
0.4834,0.3464,0.3716,0.6541,1,50,1,97.71
0.7828,0.4094,0.3903,0.2591,3,31,2,87.75
0.6716,0.9956,0.8712,0.17,1,30,2,121.69
0.6251,0.4087,0.4612,0.4125,2,51,1,92.74
0.617,0.6665,0.7484,0.7926,2,44,0,115.65
0.6239,0.7104,0.5716,0.7891,1,5,0,114.97
0.5862,0.9699,0.7641,0.7884,2,22,0,115.37
0.6695,0.4231,0.3632,0.3744,1,41,0,95.32
0.6396,0.4756,0.3955,0.5486,3,15,1,94.2
0.6168,0.8861,1.0,0.6689,2,2,2,122.75
0.6759,0.6176,0.5977,0.4537,2,6,1,109.73
0.632,0.4466,0.5078,0.6355,3,16,2,88.74
0.7154,0.4184,0.4068,0.2936,2,11,1,90.15
0.7042,0.4397,0.5506,0.365,3,10,1,91.78
0.5944,0.8336,1.0,0.2692,1,32,2,115.29
0.6118,0.2735,0.3051,0.3306,2,17,0,84.77
0.6476,0.6036,0.6506,0.6791,1,48,2,113.31
0.6444,0.4421,0.5106,0.5673,3,42,1,98.06
0.5382,0.3262,0.4159,0.1002,1,9,2,86.99
0.6762,0.3365,0.3914,0.3441,2,45,1,83.24
0.5579,0.3692,0.3845,0.689,3,37,2,86.77
0.5995,0.8795,0.7966,0.6633,1,18,1,127.37
0.6702,0.3625,0.436,0.5221,2,4,0,96.97
0.5671,0.2721,0.3102,0.6345,3,49,2,84.37
0.6838,0.4068,0.474,0.1026,2,32,1,92.55
0.6173,0.5533,0.7163,0.2792,1,7,1,101.38
0.5385,0.5577,0.6444,0.3966,1,48,1,97.0
0.5909,0.854,0.6387,0.1152,1,27,1,101.44
0.5502,0.3716,0.4442,0.5805,1,23,1,110.25
0.5707,0.5062,0.436,0.2541,1,34,1,90.41
0.6134,0.8931,0.7704,0.5103,2,16,0,113.69
0.5744,0.2256,0.2317,0.1432,3,43,2,63.29
0.7097,0.7284,0.8212,0.4466,2,1,2,115.46
0.6626,0.3909,0.3775,0.6058,2,10,1,94.18
0.5159,0.3717,0.3035,0.7797,1,52,1,100.94
0.7049,0.3425,0.4018,0.123,2,46,2,80.39
0.6991,0.529,0.3802,0.2274,2,26,0,95.8
0.6673,0.4026,0.2839,0.2865,1,43,2,94.52
0.5869,0.2529,0.303,0.5195,3,52,1,87.46
0.631,0.7932,0.9515,0.4469,2,11,1,106.28
0.6006,0.6874,0.8356,0.3338,1,33,0,115.88
0.5719,0.4265,0.4909,0.3419,2,31,2,99.1
0.5978,0.2878,0.3673,0.7356,2,17,2,96.05
0.6592,0.4603,0.4106,0.2707,1,18,1,95.25
0.5532,0.3872,0.3632,0.6956,2,10,2,105.21
0.5296,0.295,0.2163,0.6662,3,50,1,91.62
0.5787,0.7462,0.8759,0.3682,1,37,2,117.65
0.722,0.278,0.2773,0.446,2,47,1,96.01
0.53,0.4157,0.3425,0.3687,3,21,0,83.16
0.6133,0.9757,0.9486,0.3927,1,23,1,125.93
0.6223,0.2045,0.2129,0.1917,3,42,0,76.42
0.6205,0.6848,0.5903,0.3544,1,29,0,105.12
0.6533,0.267,0.2836,0.2386,1,40,1,89.48
0.776,0.4453,0.3201,0.4834,2,43,1,106.94
0.6051,0.4375,0.3766,0.4617,1,10,0,97.08
0.6278,0.2611,0.1915,0.1798,1,18,0,84.38
0.6287,0.4243,0.3361,0.7094,3,15,2,89.45
0.6687,0.3817,0.3884,0.4118,3,51,1,87.3
0.7064,0.3143,0.2765,0.6542,1,18,0,93.75
0.723,0.3864,0.2741,0.4432,3,31,0,88.79
0.6974,0.936,0.9303,0.7524,1,33,0,125.08
0.5891,0.7653,0.8656,0.4075,2,21,0,115.58
0.7023,0.4677,0.5025,0.6065,3,40,1,96.07
0.6136,0.9304,0.8565,0.5965,3,28,0,120.39
0.5912,0.6081,0.6832,0.4078,3,34,0,104.38
0.6381,0.8673,0.8885,0.3438,1,5,2,122.2
0.6328,0.6878,0.8855,0.6165,2,8,2,110.04
0.6202,0.6893,0.6428,0.3767,3,45,1,97.65
0.5546,0.4011,0.466,0.6858,2,51,1,90.62
0.6365,0.4334,0.443,0.7177,1,13,2,102.55
0.6913,0.6555,0.6608,0.637,1,11,0,119.1
0.5596,0.3486,0.2822,0.2515,2,44,1,79.23
0.6447,0.3049,0.3831,0.4427,3,31,1,93.38
0.6408,0.8475,0.9183,0.7984,2,5,2,118.93
0.6214,0.6972,0.5729,0.5277,1,30,1,113.11
0.5499,0.6778,0.8005,0.2424,1,31,1,104.38
0.7237,0.259,0.335,0.2087,1,15,0,83.48
0.6909,0.504,0.4905,0.5276,3,30,2,97.32
0.5657,0.374,0.3685,0.2735,3,48,1,81.4
0.5867,0.3773,0.4437,0.1075,1,33,2,86.57
0.6309,0.3564,0.2979,0.4537,2,50,0,91.34
0.663,0.4689,0.364,0.1741,2,46,1,96.25
0.5259,0.6709,0.8596,0.375,3,41,2,104.41
0.5938,0.8565,1.0,0.5585,3,40,2,110.86
0.6291,0.2142,0.2424,0.6808,3,4,0,92.07
0.5821,0.4323,0.4734,0.3245,3,20,1,82.07
0.6693,0.9016,0.8723,0.2244,1,51,0,122.43
0.6583,0.6524,0.5392,0.7409,3,4,0,101.06
0.5255,0.3263,0.3645,0.4939,2,12,1,87.87
0.7024,0.7707,0.9585,0.7516,2,22,1,119.67
0.581,0.698,0.9066,0.7798,2,1,0,119.91
0.5666,0.3116,0.3765,0.227,3,44,2,83.68
0.6039,0.4001,0.4971,0.7898,3,31,1,92.28
0.7109,0.3852,0.4275,0.393,1,29,0,95.73
0.5601,0.8033,0.647,0.1969,1,26,1,99.65
0.6595,0.3799,0.296,0.6991,3,27,1,87.1
0.4974,0.3744,0.4446,0.2269,1,51,0,98.14
0.5711,0.4059,0.3842,0.1786,3,18,2,81.05
0.6752,0.3596,0.3705,0.1234,1,40,1,87.66
0.6171,0.7443,0.8318,0.5371,2,3,2,104.17
0.4438,0.2342,0.1937,0.2008,1,6,2,76.27
0.631,0.9363,0.7212,0.2903,3,49,0,105.85
0.6405,0.6433,0.5459,0.6527,1,12,1,108.31
0.6283,0.4047,0.4936,0.6541,3,47,0,91.65
0.6023,0.6833,0.6379,0.6533,3,33,1,101.06
0.6148,0.2596,0.2069,0.4106,3,31,0,84.28
0.6602,0.3984,0.4204,0.2129,1,3,1,94.09
0.5674,0.2465,0.2589,0.2274,1,13,2,74.46
0.5894,0.9154,0.7479,0.2979,1,39,1,118.11
0.6336,0.8601,0.8223,0.4943,2,36,2,123.26
0.627,0.2536,0.2429,0.2934,3,21,1,85.42
0.6521,0.2369,0.2163,0.3677,2,25,2,88.51
0.6595,0.7903,0.6426,0.1801,3,19,1,102.55
0.681,0.658,0.701,0.3128,3,25,1,98.67
0.5586,0.4221,0.524,0.5068,2,52,0,98.08
0.7085,0.3302,0.3089,0.4106,3,46,2,88.62
0.7284,0.9736,0.6968,0.1351,1,40,2,121.51
0.5942,0.7845,0.8066,0.4896,3,13,2,104.68
0.6747,0.7645,0.9423,0.1435,2,2,2,112.96
0.6518,0.2345,0.2017,0.1113,2,42,0,73.37
0.6323,0.9568,0.857,0.5004,2,41,0,113.37
0.5344,0.2305,0.2165,0.733,2,10,0,86.8
0.6205,0.2807,0.3456,0.2058,2,20,0,80.91
0.6449,0.8043,0.9902,0.4713,1,2,1,121.47
0.6394,0.3527,0.3109,0.6424,1,34,0,94.43
0.6893,0.3941,0.4264,0.7139,1,1,0,114.11
0.5168,0.4187,0.3408,0.5061,1,52,1,103.66
0.6103,0.6703,0.7973,0.3822,2,13,0,103.4
0.6497,0.3263,0.2529,0.7009,1,52,2,96.02
0.6454,0.6774,0.7132,0.7019,3,3,1,102.49
0.5409,0.3123,0.2467,0.6803,2,37,1,87.72
0.7158,0.2914,0.365,0.3897,2,43,2,82.16
0.5173,0.3927,0.4749,0.4907,1,16,2,117.67
0.7029,0.6881,0.8486,0.1905,1,26,1,109.7
0.6634,0.2168,0.2542,0.1311,2,48,0,69.13
0.6532,0.2799,0.3365,0.342,1,29,0,97.69
0.6984,0.7549,0.8231,0.6078,2,51,0,119.04
0.6749,0.3908,0.4701,0.4252,1,29,1,103.84
0.6512,0.6975,0.6568,0.7064,2,9,2,106.03
0.6435,0.7777,0.709,0.6686,3,17,1,102.52
0.6677,0.6766,0.7241,0.3785,2,7,1,101.01
0.608,0.8498,1.0,0.4194,1,19,0,118.54
0.7635,0.4401,0.5664,0.6689,1,44,1,101.66
0.646,0.3998,0.4673,0.6566,3,10,1,82.52
0.6551,0.8474,0.9428,0.4819,2,12,1,118.13
0.612,0.3049,0.2832,0.6827,1,19,2,97.36
0.5471,0.3288,0.264,0.5018,2,19,1,83.45
0.6681,0.6502,0.7958,0.7881,3,51,1,112.17
0.6269,0.3405,0.4263,0.7072,3,8,1,93.92
0.6396,0.9278,1.0,0.6241,3,11,0,122.86
0.6711,0.2656,0.2108,0.6873,3,8,0,83.06
0.5985,0.6781,0.5288,0.7112,3,46,2,105.91
0.6586,0.9709,1.0,0.247,3,11,1,118.46
0.6736,0.2489,0.1981,0.472,2,48,2,85.6
0.6018,0.9406,0.9082,0.7405,3,42,2,108.87
0.6181,0.6518,0.701,0.4558,3,16,0,100.32
0.6464,0.4375,0.5073,0.5925,3,24,1,86.51
0.5833,0.5462,0.6873,0.1313,1,27,1,103.86
0.6322,0.2691,0.2702,0.3701,3,37,1,83.95
0.5295,0.6978,0.5862,0.1391,2,39,2,93.82
0.6795,0.9218,0.869,0.3702,2,5,1,113.22
0.7205,0.9974,1.0,0.1179,3,42,1,110.93
0.707,0.3753,0.3526,0.4257,3,4,1,88.32
0.6744,0.3986,0.2871,0.5827,3,20,2,94.24
0.6577,0.252,0.2859,0.7973,2,49,2,92.51
0.6732,0.3036,0.2181,0.3829,3,44,2,80.74
0.5994,0.4169,0.3748,0.3188,1,28,0,88.11
0.6683,0.3325,0.3333,0.3041,1,41,1,96.01
0.5665,0.2799,0.2591,0.4245,3,46,2,76.06
0.5713,0.3907,0.3672,0.4827,1,50,2,95.68
0.6016,0.6685,0.5763,0.1562,1,18,0,104.83
0.6348,0.7957,0.8828,0.1563,1,13,0,115.13
0.5148,0.7754,0.7594,0.132,3,3,0,99.35
0.696,0.5669,0.483,0.2694,1,38,2,99.7
0.6233,0.4288,0.4392,0.7069,1,50,1,98.35
0.5916,0.4208,0.3054,0.4838,2,6,2,88.91
0.6201,0.8589,0.8399,0.6601,3,7,0,110.24
0.5621,0.2042,0.2468,0.481,1,13,0,88.95
0.6057,0.4142,0.51,0.5614,3,28,2,97.34
0.6269,0.8734,0.8741,0.4906,3,2,0,111.55
0.6271,0.9245,0.6502,0.4811,2,24,1,118.39
0.5686,0.7421,0.8678,0.3437,1,35,0,121.13
0.6862,0.4035,0.3669,0.1775,1,48,1,85.2
0.5868,0.5214,0.4739,0.2489,3,31,0,89.93
0.5944,0.2318,0.2643,0.3867,1,49,2,92.84
0.604,0.4052,0.3599,0.6964,1,25,2,106.6
0.6838,0.7932,0.6591,0.2406,1,15,0,111.77
0.6027,0.7529,0.8368,0.5258,3,42,0,114.11
0.6121,0.7561,0.7512,0.1339,2,3,0,98.36
0.6779,0.246,0.2041,0.4053,2,47,1,87.12
0.6034,0.3433,0.3908,0.6999,3,47,0,85.88
0.6097,0.4064,0.4005,0.2053,2,51,0,79.66
0.5528,0.603,0.7838,0.4918,1,51,1,113.98
0.6768,0.3558,0.4505,0.7502,1,39,1,107.05
0.6398,0.3065,0.3981,0.1206,2,5,2,87.89
0.5358,0.371,0.2895,0.2363,2,20,0,78.71
0.6874,0.3826,0.4557,0.6905,2,31,1,99.73
0.6218,0.6743,0.7216,0.7877,1,14,0,118.86
0.7103,0.255,0.1919,0.6885,1,11,0,105.19
0.6676,0.4288,0.334,0.7775,2,44,2,99.03
0.6232,0.2624,0.3099,0.159,3,5,1,81.95
0.5955,0.3532,0.3379,0.1555,1,34,0,84.65
0.6142,0.4695,0.5675,0.761,1,14,2,111.94
0.6264,0.7414,0.759,0.1638,2,26,1,98.13
0.6424,0.9928,0.7232,0.4805,3,49,0,124.79
0.6007,0.3292,0.3638,0.7039,2,16,2,89.28
0.7112,0.4079,0.4179,0.1076,3,12,2,93.09
0.6957,0.9382,0.8694,0.4179,3,6,0,117.52
0.6594,0.3501,0.269,0.5355,1,51,0,98.17
0.6354,0.3821,0.3788,0.3644,2,11,1,94.83
0.6275,0.2342,0.2728,0.1314,2,10,2,80.09
0.4934,0.8799,1.0,0.2831,2,11,1,120.71
0.6789,0.417,0.5372,0.6362,3,21,1,108.33
0.5655,0.6805,0.5104,0.6203,3,23,0,99.11
0.6026,0.238,0.2083,0.355,3,14,1,76.04
0.5875,0.3044,0.3864,0.3882,2,29,2,84.12
0.5724,0.4499,0.3934,0.2311,2,29,0,101.39
0.6203,0.2488,0.2097,0.2485,2,35,2,77.43
0.6952,0.4385,0.4857,0.5146,1,47,1,103.38
0.5927,0.3327,0.2528,0.3836,2,39,1,86.2
0.6435,0.7904,0.6521,0.7801,3,35,2,115.47
0.6004,0.3514,0.4217,0.5913,3,2,1,91.21
0.7424,0.8887,0.7563,0.7241,2,22,1,122.22
0.6513,0.945,1.0,0.6739,3,50,1,118.46
0.5915,0.2608,0.3365,0.7714,3,35,1,84.65
0.6388,0.4089,0.4462,0.6966,3,30,1,95.52
0.6605,0.512,0.5072,0.7208,3,40,0,101.19
0.5339,0.5452,0.6525,0.4111,3,10,2,88.98
0.5531,0.3106,0.2974,0.212,1,29,0,81.4
0.6546,0.7272,0.7157,0.4793,3,23,2,101.39
0.5429,0.2599,0.225,0.4341,1,40,2,88.36
0.5891,0.5461,0.6722,0.139,3,46,1,79.47
0.5812,0.8507,0.6573,0.6887,2,27,0,126.62
0.6037,0.3418,0.3292,0.4281,2,20,2,79.19
0.5606,0.9752,1.0,0.4812,1,26,1,132.91
0.6053,0.7015,0.8368,0.4429,2,47,1,107.76
0.6439,0.4169,0.4873,0.6338,2,2,1,102.77
0.5947,0.261,0.2872,0.7219,1,26,0,95.55
0.6977,0.4282,0.4011,0.3958,2,12,2,99.93
0.6866,0.3508,0.2852,0.398,1,35,0,91.33
0.5498,0.6582,0.6677,0.1573,3,52,0,85.67
0.7167,0.5304,0.6886,0.4572,2,2,0,109.63
0.6372,0.3087,0.2619,0.2413,3,14,1,77.72
0.6267,0.283,0.3258,0.2813,2,51,0,88.46
0.5997,0.4842,0.5936,0.1251,2,32,1,91.07
0.6665,0.4495,0.3393,0.3362,1,50,2,88.17
0.5803,0.3764,0.3922,0.7113,3,13,0,97.53
0.6764,0.241,0.2794,0.5341,1,51,0,100.68
0.5558,0.6377,0.811,0.1853,3,20,1,95.34
0.6447,0.2058,0.2127,0.577,3,10,0,78.26
0.6166,0.4487,0.4163,0.2546,3,10,1,89.78
0.7253,0.2182,0.184,0.227,2,3,0,80.28
0.6813,0.2578,0.2858,0.1829,1,51,2,89.27
0.5582,0.8444,1.0,0.3394,3,48,2,106.74
0.6723,0.4278,0.3754,0.1822,1,7,1,90.23
0.6973,0.2046,0.1752,0.4519,1,19,0,99.05
0.6622,0.3087,0.3782,0.655,3,22,0,87.4
0.6274,0.4478,0.4586,0.7184,3,30,0,98.11
0.6717,0.8287,0.6916,0.5826,3,22,0,108.02
0.5191,0.5057,0.6176,0.6668,2,43,0,100.01
0.7303,0.7203,0.6267,0.3167,1,38,0,116.15
0.6784,0.8439,0.8062,0.2701,2,51,2,114.58
0.5563,0.5187,0.4762,0.7433,3,42,0,90.92
0.6567,0.3476,0.3487,0.3749,2,24,1,83.65
0.6955,0.2408,0.2396,0.1275,3,35,1,73.66
0.7106,0.2643,0.3416,0.6397,1,51,0,99.4
0.6119,0.3431,0.2699,0.278,1,7,0,88.62
0.717,0.6728,0.758,0.2998,1,36,1,121.0
0.6138,0.255,0.1981,0.5544,1,22,0,94.06
0.5022,0.9599,0.9274,0.6811,3,40,1,109.29
0.5702,0.6659,0.518,0.6514,3,23,2,96.98
0.6561,0.437,0.5259,0.5447,1,23,1,112.49
0.6464,0.421,0.3943,0.3942,2,2,0,95.26
0.5206,0.6818,0.6224,0.6462,2,14,0,104.1
0.5551,0.7088,0.8575,0.7921,3,26,1,110.74
0.6935,0.3799,0.4343,0.6698,2,12,2,101.42
0.6425,0.5075,0.4504,0.2262,3,27,2,94.41
0.6224,0.8871,0.6803,0.3081,2,3,1,113.74
0.6174,0.4188,0.3945,0.6566,2,34,0,99.45
0.6431,0.3969,0.3785,0.4444,1,30,0,100.46
0.6558,0.862,1.0,0.3379,3,16,1,103.99
0.554,0.5597,0.5387,0.1834,1,20,2,101.76
0.6344,0.3399,0.4288,0.2662,3,43,1,85.93
0.6346,0.3453,0.3872,0.7359,1,33,0,104.22
0.6685,0.3362,0.2614,0.6068,3,49,0,83.15
0.5885,0.6528,0.4663,0.2196,3,36,0,80.93
0.6069,0.2312,0.1851,0.5839,1,43,1,86.43
0.5289,0.7457,0.5703,0.4462,1,5,1,109.55
0.6879,0.2776,0.2761,0.675,3,21,2,94.94
0.6184,0.4004,0.4436,0.4743,2,30,2,94.08
0.6709,0.4031,0.3215,0.5407,2,33,1,95.28
0.5593,0.3387,0.2501,0.5298,3,1,2,79.78
0.5973,0.6149,0.4384,0.6621,1,38,1,101.01
0.6732,0.3841,0.4332,0.4775,1,30,1,93.22
0.6532,0.363,0.2824,0.1882,1,22,0,90.24
0.5714,0.9224,1.0,0.1652,2,30,1,113.86
0.6925,0.6719,0.8039,0.5501,2,27,1,103.58
0.7123,0.7527,0.5906,0.6485,1,15,0,116.27
0.6175,0.3034,0.3333,0.5744,3,43,1,85.33
0.6301,0.9869,1.0,0.2043,1,16,0,117.29
0.6687,0.2124,0.2079,0.398,2,7,2,77.56
0.5948,0.4401,0.5042,0.15,2,34,0,86.4
0.7139,0.4412,0.4097,0.7106,3,16,1,91.84
0.6731,0.7951,0.7982,0.7834,2,39,1,126.48
0.7216,0.8253,0.6367,0.5119,1,29,2,117.62
0.5917,0.8039,0.8252,0.1552,2,42,0,111.78
0.6395,0.2371,0.288,0.4671,1,45,0,92.54
0.6135,0.2746,0.2772,0.6228,2,45,1,94.94
0.5469,0.9219,1.0,0.3274,1,43,1,124.85
0.5766,0.6051,0.6798,0.1564,1,24,1,94.83
0.6351,0.6589,0.4936,0.6624,1,43,0,107.42
0.6266,0.5457,0.6606,0.4547,3,42,1,101.57
0.6329,0.2977,0.3785,0.2776,3,49,2,79.81
0.6804,0.4303,0.4701,0.2275,1,46,2,95.53
0.6419,0.9961,1.0,0.3132,1,34,2,128.88
0.6121,0.398,0.2977,0.5419,1,45,0,84.25
0.6977,0.4069,0.3174,0.7983,2,10,1,98.81
0.634,0.2292,0.2444,0.1306,2,12,1,63.01
0.6612,0.27,0.2393,0.1593,2,17,0,77.83
0.6663,0.4382,0.3654,0.4427,2,14,2,96.36
0.649,0.2794,0.2799,0.4405,1,9,1,90.61
0.6825,0.2155,0.2006,0.3051,1,51,1,85.93
0.6285,0.4945,0.3716,0.6044,3,40,1,99.19
0.6212,0.5887,0.5506,0.1576,3,32,1,90.03
0.6721,0.9889,0.7669,0.1658,1,36,1,112.76
0.544,0.3139,0.3583,0.6684,1,45,1,91.05
0.5815,0.333,0.2624,0.6196,3,23,2,90.92
0.5697,0.2035,0.1458,0.5418,2,31,1,77.97
0.556,0.3757,0.2948,0.1675,2,36,2,86.21
0.6152,0.6501,0.599,0.1981,3,40,2,97.79
0.6166,0.9796,1.0,0.3758,3,27,2,109.84
0.5845,0.3918,0.3188,0.608,3,1,2,85.54
0.5878,0.2528,0.177,0.7339,3,29,2,84.84
0.5693,0.4314,0.4586,0.4338,2,26,0,85.27
0.6918,0.6826,0.7065,0.5964,1,37,2,113.51
0.6337,0.9623,0.9505,0.6161,2,14,2,129.65
0.5884,0.2999,0.3789,0.2204,3,16,0,71.55
0.5199,0.3919,0.3741,0.407,1,52,1,95.01
0.5919,0.2671,0.2145,0.3916,3,28,1,80.37
0.6514,0.6231,0.4818,0.305,2,15,2,99.02
0.5941,0.6027,0.6095,0.2898,3,44,1,94.29
0.5808,0.2792,0.2069,0.2164,2,22,0,80.08
0.7095,0.3773,0.3651,0.5871,2,33,0,94.69
0.5479,0.3301,0.3085,0.7151,1,44,1,97.12
0.7471,0.8307,0.6766,0.2048,2,22,0,116.56
0.6576,0.4124,0.291,0.3154,2,14,1,98.6
0.6286,0.952,0.6772,0.3934,1,20,2,115.97
0.6902,0.4454,0.3403,0.271,2,15,2,85.26
0.6482,0.3254,0.2947,0.3744,3,3,0,80.11
0.5685,0.6914,0.8976,0.258,3,31,0,100.27
0.5186,0.9359,1.0,0.3559,2,29,1,112.2
0.5257,0.8516,1.0,0.2662,3,37,0,110.93
0.7306,0.4319,0.402,0.2796,1,39,1,98.46
0.6669,0.2188,0.2391,0.6157,1,46,1,94.86
0.6349,0.4495,0.4452,0.3521,2,26,0,80.64
0.6377,0.597,0.5878,0.4152,2,32,2,101.78
0.6009,0.2463,0.1762,0.3821,3,6,0,72.44
0.6553,0.8638,1.0,0.6609,2,44,1,119.42
0.5521,0.9028,0.7096,0.4213,2,47,1,121.04
0.6592,0.694,0.8562,0.471,2,22,0,112.36
0.6566,0.3304,0.2594,0.7684,2,41,0,90.87
0.5776,0.3907,0.4645,0.3153,2,28,2,85.31
0.6585,0.2988,0.3633,0.4435,3,8,0,85.72
0.6506,0.7295,0.8241,0.6968,2,12,2,107.83
0.6129,0.2927,0.2826,0.2578,2,17,0,86.58
0.6298,0.2261,0.2818,0.1423,1,34,2,87.53
0.5856,0.9897,0.8227,0.4766,1,7,2,123.87
0.67,0.8121,0.8274,0.3842,1,50,2,128.6
0.5777,0.3487,0.3234,0.7167,2,2,0,89.62
0.6955,0.3086,0.3095,0.5604,1,32,2,99.94
0.6206,0.2218,0.214,0.6435,1,13,0,91.99
0.5672,0.7094,0.7453,0.1277,2,47,1,102.42
0.5952,0.4294,0.3142,0.5186,3,5,2,86.58
0.6084,0.7369,0.669,0.4972,2,17,1,112.77
0.6125,0.8332,0.6675,0.3598,2,5,0,106.85
0.5899,0.8631,0.9979,0.3094,3,22,2,111.45
0.6397,0.3208,0.4069,0.1461,3,46,1,83.76
0.6096,0.2716,0.2966,0.529,3,49,0,84.01
0.6582,0.9367,1.0,0.246,1,35,1,121.41
0.5789,0.8733,1.0,0.2168,2,8,0,109.04
0.6314,0.8006,0.6452,0.125,3,47,0,95.52
0.5673,0.2359,0.2099,0.3465,1,27,1,91.37
0.4782,0.687,0.4827,0.6488,3,42,2,100.94
0.6198,0.4146,0.4814,0.4247,1,44,0,105.01
0.5839,0.8329,1.0,0.2648,1,42,2,117.52
0.5999,0.3278,0.4115,0.739,1,23,0,105.42
0.667,0.2135,0.1679,0.2344,2,21,0,78.05
0.5326,0.2056,0.1729,0.7791,2,5,1,88.62
0.6329,0.249,0.199,0.141,1,49,1,72.81
0.7006,0.4077,0.4478,0.2271,3,13,1,86.46
0.6998,0.3082,0.3979,0.4363,2,4,0,91.91
0.5303,0.2628,0.3351,0.2168,2,41,0,79.53
0.5845,0.2348,0.2043,0.5616,3,3,1,74.59
0.6305,0.3115,0.3021,0.1254,2,15,0,84.02
0.6783,0.4217,0.5025,0.6035,2,27,0,96.22
0.6391,0.671,0.589,0.515,1,33,0,103.16
0.5748,0.9231,1.0,0.3307,2,36,2,114.31
0.6144,0.2045,0.1955,0.5594,3,10,2,74.95
0.5524,0.4239,0.3168,0.6387,2,32,1,89.12
0.6323,0.7849,0.8142,0.7945,2,17,2,117.39
0.6619,0.2209,0.1712,0.3352,2,22,2,84.63
0.6052,0.2244,0.2801,0.6375,3,38,1,73.84
0.6265,0.5866,0.5084,0.3775,1,2,1,98.16
0.5711,0.3742,0.3607,0.1832,1,38,0,93.81
0.5231,0.2691,0.2065,0.2511,1,17,0,90.79
0.5853,0.7521,0.6833,0.7496,3,49,0,115.58
0.7272,0.2947,0.341,0.4135,2,3,2,86.94
0.6946,0.344,0.3066,0.5711,2,39,1,95.04
0.6079,0.3479,0.2443,0.1443,3,6,1,78.95
0.6321,0.3379,0.28,0.71,2,26,2,95.95
0.7326,0.3834,0.4399,0.3357,3,45,0,84.29
